signal,horizon,group_type,group,ic,n_obs
sue_ind_neutral,10,report_period,2022-06-30,-0.007820699372122542,4237
sue_ind_neutral,10,report_period,2022-09-30,-0.08375047068348122,4310
sue_ind_neutral,10,report_period,2022-12-31,-0.04956542238698866,4428
sue_ind_neutral,10,report_period,2023-03-31,-0.012430055261779602,4475
sue_ind_neutral,10,report_period,2023-06-30,-0.04687171702825514,4581
sue_ind_neutral,10,report_period,2023-09-30,-0.09910601234753619,4626
sue_ind_neutral,10,report_period,2023-12-31,-0.012684410172296979,4678
sue_ind_neutral,10,report_period,2024-03-31,0.08350089493343296,4685
sue_ind_neutral,10,report_period,2024-06-30,0.024990960692219333,4693
sue_ind_neutral,20,report_period,2019-03-31,0.04250500865051896,3255
sue_ind_neutral,20,report_period,2019-06-30,0.013618357149825153,3280
sue_ind_neutral,20,report_period,2019-09-30,0.030248711673953665,3315
sue_ind_neutral,20,report_period,2019-12-31,-0.03130512347513674,3367
sue_ind_neutral,20,report_period,2020-03-31,0.03132232348165008,3396
sue_ind_neutral,20,report_period,2020-06-30,-0.026828316187248263,3469
sue_ind_neutral,20,report_period,2020-09-30,-0.06369781300567216,3568
sue_ind_neutral,20,report_period,2020-12-31,-0.10204684918620574,3677
sue_ind_neutral,20,report_period,2021-03-31,0.04305620527832726,3740
sue_ind_neutral,20,report_period,2021-06-30,0.0020306758554060776,3889
sue_ind_neutral,20,report_period,2021-09-30,-0.1009675750501146,3963
sue_ind_neutral,20,report_period,2021-12-31,-0.08673837886679847,4115
sue_ind_neutral,20,report_period,2022-03-31,-0.018214587501478103,4154
sue_ind_neutral,20,report_period,2022-06-30,0.02557707453408113,4237
sue_ind_neutral,20,report_period,2022-09-30,-0.08132312692921977,4310
sue_ind_neutral,20,report_period,2022-12-31,-0.05084251048092942,4428
sue_ind_neutral,20,report_period,2023-03-31,0.0014761571610854012,4475
sue_ind_neutral,20,report_period,2023-06-30,-0.03732809544363446,4581
sue_ind_neutral,20,report_period,2023-09-30,-0.0762624870152016,4626
sue_ind_neutral,20,report_period,2023-12-31,-0.00787013413411175,4678
sue_ind_neutral,20,report_period,2024-03-31,0.07574910207009149,4685
sue_ind_neutral,20,report_period,2024-06-30,-0.10162523171577043,4694
sue_ind_neutral,40,report_period,2019-03-31,0.04919047220032445,3255
sue_ind_neutral,40,report_period,2019-06-30,0.08192054440123443,3280
sue_ind_neutral,40,report_period,2019-09-30,0.022118801653360828,3315
sue_ind_neutral,40,report_period,2019-12-31,-0.02050061518389605,3365
sue_ind_neutral,40,report_period,2020-03-31,0.06307085984436285,3396
sue_ind_neutral,40,report_period,2020-06-30,-0.006205154514258481,3469
sue_ind_neutral,40,report_period,2020-09-30,0.0006456766403702649,3569
sue_ind_neutral,40,report_period,2020-12-31,-0.08233770247978021,3677
sue_ind_neutral,40,report_period,2021-03-31,0.05457989809578822,3740
sue_ind_neutral,40,report_period,2021-06-30,-0.011381422026234036,3889
sue_ind_neutral,40,report_period,2021-09-30,-0.12607889299580663,3963
sue_ind_neutral,40,report_period,2021-12-31,-0.0718262941181853,4114
sue_ind_neutral,40,report_period,2022-03-31,0.013429380216875307,4155
sue_ind_neutral,40,report_period,2022-06-30,-0.03552347802752631,4237
sue_ind_neutral,40,report_period,2022-09-30,-0.09299260022645683,4310
sue_ind_neutral,40,report_period,2022-12-31,-0.034263861747632525,4428
sue_ind_neutral,40,report_period,2023-03-31,0.02693325309823953,4475
sue_ind_neutral,40,report_period,2023-06-30,-0.0801362664526352,4581
sue_ind_neutral,40,report_period,2023-09-30,-0.013878251564580885,4626
sue_ind_neutral,40,report_period,2023-12-31,0.031210106298090304,4678
sue_ind_neutral,40,report_period,2024-03-31,0.12104902620888693,4685
sue_ind_neutral,40,report_period,2024-06-30,-0.0228611175081028,4693
sue_ind_neutral,60,report_period,2019-03-31,0.10077046107030593,3255
sue_ind_neutral,60,report_period,2019-06-30,0.06437955182556349,3280
sue_ind_neutral,60,report_period,2019-09-30,0.11233567900528844,3315
sue_ind_neutral,60,report_period,2019-12-31,-0.0024030120045583094,3367
sue_ind_neutral,60,report_period,2020-03-31,0.0908368913852418,3395
sue_ind_neutral,60,report_period,2020-06-30,-0.0450398268241089,3469
sue_ind_neutral,60,report_period,2020-09-30,0.1044143559839809,3569
sue_ind_neutral,60,report_period,2020-12-31,-0.03924578419504388,3677
sue_ind_neutral,60,report_period,2021-03-31,0.0905475570114474,3740
sue_ind_neutral,60,report_period,2021-06-30,-0.07085097057274078,3889
sue_ind_neutral,60,report_period,2021-09-30,-0.09281617386055871,3963
sue_ind_neutral,60,report_period,2021-12-31,-0.07058652327539089,4115
sue_ind_neutral,60,report_period,2022-03-31,0.015413796145161765,4155
sue_ind_neutral,60,report_period,2022-06-30,-0.06130750156860913,4237
sue_ind_neutral,60,report_period,2022-09-30,-0.06302492719625227,4310
sue_ind_neutral,60,report_period,2022-12-31,-0.06989076302532549,4428
sue_ind_neutral,60,report_period,2023-03-31,-0.0191504464829957,4475
sue_ind_neutral,60,report_period,2023-06-30,-0.09480313208430731,4581
sue_ind_neutral,60,report_period,2023-09-30,0.10129894197962107,4626
sue_ind_neutral,60,report_period,2023-12-31,0.028029767857711482,4678
sue_ind_neutral,60,report_period,2024-03-31,0.1012076838783385,4685
sue_ind_neutral,60,report_period,2024-06-30,-0.061292500023116675,235
sue_neutral,1,report_period,2019-03-31,0.0527194734384117,3254
sue_neutral,1,report_period,2019-06-30,-0.008130621684899938,3280
sue_neutral,1,report_period,2019-09-30,0.00654645877474044,3315
sue_neutral,1,report_period,2019-12-31,0.011185404346042807,3367
sue_neutral,1,report_period,2020-03-31,0.05189752532902462,3396
sue_neutral,1,report_period,2020-06-30,0.00556842798434184,3469
sue_neutral,1,report_period,2020-09-30,-0.02244090272149524,3568
sue_neutral,1,report_period,2020-12-31,0.011328099081973082,3677
sue_neutral,1,report_period,2021-03-31,0.049140107743464397,3740
sue_neutral,1,report_period,2021-06-30,-0.00841353546747067,3889
sue_neutral,1,report_period,2021-09-30,-0.03353991122554105,3963
sue_neutral,1,report_period,2021-12-31,0.008766658781326807,4115
sue_neutral,1,report_period,2022-03-31,0.07549932661217044,4155
sue_neutral,1,report_period,2022-06-30,-0.004314637483399936,4237
sue_neutral,1,report_period,2022-09-30,-0.04576112271861781,4310
sue_neutral,1,report_period,2022-12-31,0.003617030657952505,4428
sue_neutral,1,report_period,2023-03-31,0.05200434327770849,4475
sue_neutral,1,report_period,2023-06-30,-0.01767745423795125,4581
sue_neutral,1,report_period,2023-09-30,-0.022453666339074283,4626
sue_neutral,1,report_period,2023-12-31,-0.006241158011772968,4678
sue_neutral,1,report_period,2024-03-31,0.06070625185429473,4685
sue_neutral,1,report_period,2024-06-30,-0.001633876393641685,4694
sue_neutral,5,report_period,2019-03-31,0.030900567223872064,3254
sue_neutral,5,report_period,2019-06-30,0.01809879974900006,3280
sue_neutral,5,report_period,2019-09-30,0.039741060338103804,3315
sue_neutral,5,report_period,2019-12-31,-0.0021791286803587674,3367
sue_neutral,5,report_period,2020-03-31,0.04633762680733111,3396
sue_neutral,5,report_period,2020-06-30,-0.023981586659743103,3469
sue_neutral,5,report_period,2020-09-30,-0.07163577642706362,3568
sue_neutral,5,report_period,2020-12-31,-0.04269522569509339,3677
sue_neutral,5,report_period,2021-03-31,0.05866102985878136,3740
sue_neutral,5,report_period,2021-06-30,-0.022335635401820094,3889
sue_neutral,5,report_period,2021-09-30,-0.07594237999679726,3963
sue_neutral,5,report_period,2021-12-31,-0.045686022000639336,4115
sue_neutral,5,report_period,2022-03-31,0.07731006884301199,4155
sue_neutral,5,report_period,2022-06-30,0.0008758869347951184,4237
sue_neutral,5,report_period,2022-09-30,-0.0693866476566164,4310
sue_neutral,5,report_period,2022-12-31,-0.026699024451109474,4428
sue_neutral,5,report_period,2023-03-31,0.019067469376242808,4475
sue_neutral,5,report_period,2023-06-30,-0.008754060862419076,4581
sue_neutral,5,report_period,2023-09-30,-0.08912848788685435,4626
sue_neutral,5,report_period,2023-12-31,-0.028304030445216035,4678
sue_neutral,5,report_period,2024-03-31,0.034329776082480404,4685
sue_neutral,5,report_period,2024-06-30,0.006823235878587597,4693
sue_neutral,10,report_period,2019-03-31,0.04883228093876311,3254
sue_neutral,10,report_period,2019-06-30,-0.013353397659835937,3280
sue_neutral,10,report_period,2019-09-30,0.03080148951119565,3315
sue_neutral,10,report_period,2019-12-31,-0.0076852874509141696,3367
sue_neutral,10,report_period,2020-03-31,0.037644448664104595,3396
sue_neutral,10,report_period,2020-06-30,-0.03024459392397254,3469
sue_neutral,10,report_period,2020-09-30,-0.08517300952501482,3568
sue_neutral,10,report_period,2020-12-31,-0.07338461700631385,3677
sue_neutral,10,report_period,2021-03-31,0.07836943803182213,3740
sue_neutral,10,report_period,2021-06-30,-0.027178425871292818,3889
sue_neutral,10,report_period,2021-09-30,-0.0913294552811749,3963
sue_neutral,10,report_period,2021-12-31,-0.030327340880100927,4115
sue_neutral,10,report_period,2022-03-31,0.05626220602072386,4155
sue_neutral,10,report_period,2022-06-30,-0.008180023974657167,4237
sue_neutral,10,report_period,2022-09-30,-0.06770358712527999,4310
sue_neutral,10,report_period,2022-12-31,-0.0403695497040891,4428
sue_neutral,10,report_period,2023-03-31,0.015010589715379581,4475
sue_neutral,10,report_period,2023-06-30,-0.041795807243575206,4581
sue_neutral,10,report_period,2023-09-30,-0.06215088714335987,4626
sue_neutral,10,report_period,2023-12-31,-0.0020940101642795772,4678
sue_neutral,10,report_period,2024-03-31,0.09385241719151076,4685
sue_neutral,10,report_period,2024-06-30,0.027976109904653466,4693
sue_neutral,20,report_period,2019-03-31,0.054329506435470465,3254
sue_neutral,20,report_period,2019-06-30,0.026450563681600432,3280
sue_neutral,20,report_period,2019-09-30,-0.005505751065527172,3315
sue_neutral,20,report_period,2019-12-31,-0.030905506750269474,3367
sue_neutral,20,report_period,2020-03-31,0.030313176884740414,3396
sue_neutral,20,report_period,2020-06-30,-0.014492859822871143,3469
sue_neutral,20,report_period,2020-09-30,-0.07964446649810099,3567
sue_neutral,20,report_period,2020-12-31,-0.09211331680186355,3677
sue_neutral,20,report_period,2021-03-31,0.06379679521194172,3740
sue_neutral,20,report_period,2021-06-30,-0.006100536523007545,3889
sue_neutral,20,report_period,2021-09-30,-0.02929644492186562,3963
sue_neutral,20,report_period,2021-12-31,-0.053385779318422595,4115
sue_neutral,20,report_period,2022-03-31,0.009646629387743529,4154
sue_neutral,20,report_period,2022-06-30,0.010076442181376533,4237
sue_neutral,20,report_period,2022-09-30,-0.0753431255262721,4310
sue_neutral,20,report_period,2022-12-31,-0.020176857914926967,4428
sue_neutral,20,report_period,2023-03-31,0.03675486910276818,4475
sue_neutral,20,report_period,2023-06-30,-0.02909614021554025,4581
sue_neutral,20,report_period,2023-09-30,-0.03251189654965209,4626
sue_neutral,20,report_period,2023-12-31,-0.008131174113477212,4678
sue_neutral,20,report_period,2024-03-31,0.08136583899021144,4685
sue_neutral,20,report_period,2024-06-30,-0.08186893038033195,4694
sue_neutral,40,report_period,2019-03-31,0.05761685904560506,3254
sue_neutral,40,report_period,2019-06-30,0.08764089195210086,3280
sue_neutral,40,report_period,2019-09-30,0.0060862048634542825,3315
sue_neutral,40,report_period,2019-12-31,-0.019511677947187955,3365
sue_neutral,40,report_period,2020-03-31,0.06310926526797596,3396
sue_neutral,40,report_period,2020-06-30,0.0028706092578751913,3469
sue_neutral,40,report_period,2020-09-30,-0.040751869914721135,3568
sue_neutral,40,report_period,2020-12-31,-0.06205407316567457,3677
sue_neutral,40,report_period,2021-03-31,0.08373518819511142,3740
sue_neutral,40,report_period,2021-06-30,-0.04008000612734411,3889
sue_neutral,40,report_period,2021-09-30,-0.07249676184687642,3963
sue_neutral,40,report_period,2021-12-31,-0.04585238806886507,4114
sue_neutral,40,report_period,2022-03-31,0.029626456338553844,4155
sue_neutral,40,report_period,2022-06-30,-0.02294447508115492,4237
sue_neutral,40,report_period,2022-09-30,-0.09951621622570854,4310
sue_neutral,40,report_period,2022-12-31,0.007056630984058065,4428
sue_neutral,40,report_period,2023-03-31,0.053811640774955365,4475
sue_neutral,40,report_period,2023-06-30,-0.05654935891760696,4581
sue_neutral,40,report_period,2023-09-30,0.014298383760193888,4626
sue_neutral,40,report_period,2023-12-31,0.01218334481089218,4678
sue_neutral,40,report_period,2024-03-31,0.11595851823966331,4685
sue_neutral,40,report_period,2024-06-30,0.004443448793999615,4693
sue_neutral,60,report_period,2019-03-31,0.10311002814685986,3254
sue_neutral,60,report_period,2019-06-30,0.05437537267733996,3280
sue_neutral,60,report_period,2019-09-30,0.09888047808713792,3315
sue_neutral,60,report_period,2019-12-31,-0.004497040865697198,3367
sue_neutral,60,report_period,2020-03-31,0.0910477446747931,3395
sue_neutral,60,report_period,2020-06-30,-0.04443828185185696,3469
sue_neutral,60,report_period,2020-09-30,0.03665069664385977,3568
sue_neutral,60,report_period,2020-12-31,-0.02754616436831717,3677
sue_neutral,60,report_period,2021-03-31,0.11069673955550817,3740
sue_neutral,60,report_period,2021-06-30,-0.0478130076877464,3889
sue_neutral,60,report_period,2021-09-30,-0.03197127623699263,3963
sue_neutral,60,report_period,2021-12-31,-0.04585214859035668,4115
sue_neutral,60,report_period,2022-03-31,0.04832343852627175,4155
sue_neutral,60,report_period,2022-06-30,-0.049245271473499025,4237
sue_neutral,60,report_period,2022-09-30,-0.07097443293557382,4310
sue_neutral,60,report_period,2022-12-31,-0.024586782041805876,4428
sue_neutral,60,report_period,2023-03-31,0.007515222228827455,4475
sue_neutral,60,report_period,2023-06-30,-0.052726964438438995,4581
sue_neutral,60,report_period,2023-09-30,0.09645453733725243,4626
sue_neutral,60,report_period,2023-12-31,0.01674189955087166,4678
sue_neutral,60,report_period,2024-03-31,0.10033371388807778,4685
sue_neutral,60,report_period,2024-06-30,-0.015574172191554088,235
net_profit_yoy_calc,1,report_period,2020-03-31,0.07224517164368632,3235
net_profit_yoy_calc,1,report_period,2020-06-30,0.02238498884523333,3260
net_profit_yoy_calc,1,report_period,2020-09-30,-0.02271020503629402,3306
net_profit_yoy_calc,1,report_period,2020-12-31,0.03697407398815466,3414
net_profit_yoy_calc,1,report_period,2021-03-31,-0.0006023379363054954,3444
net_profit_yoy_calc,1,report_period,2021-06-30,-0.00869389108591154,3557
net_profit_yoy_calc,1,report_period,2021-09-30,-0.01983159796657903,3693
net_profit_yoy_calc,1,report_period,2021-12-31,-0.019757743761079884,3901
net_profit_yoy_calc,1,report_period,2022-03-31,0.052829140919114684,3926
net_profit_yoy_calc,1,report_period,2022-06-30,-0.03208851691787437,4091
net_profit_yoy_calc,1,report_period,2022-09-30,-0.06672214591506648,4178
net_profit_yoy_calc,1,report_period,2022-12-31,-0.027861616143716603,4348
net_profit_yoy_calc,1,report_period,2023-03-31,0.02958260766523916,4379
net_profit_yoy_calc,1,report_period,2023-06-30,-0.014559593359373535,4470
net_profit_yoy_calc,1,report_period,2023-09-30,-0.04084717040700893,4558
net_profit_yoy_calc,1,report_period,2023-12-31,-0.030055023143124283,4665
net_profit_yoy_calc,1,report_period,2024-03-31,0.025034613064115654,4683
net_profit_yoy_calc,1,report_period,2024-06-30,-0.03991764771289913,4779
net_profit_yoy_calc,5,report_period,2020-03-31,0.09153022892050508,3235
net_profit_yoy_calc,5,report_period,2020-06-30,-0.05152523253715595,3260
net_profit_yoy_calc,5,report_period,2020-09-30,-0.05212632985995924,3306
net_profit_yoy_calc,5,report_period,2020-12-31,-0.07968449924053143,3414
net_profit_yoy_calc,5,report_period,2021-03-31,-0.06357061924872617,3444
net_profit_yoy_calc,5,report_period,2021-06-30,-0.050803966724658124,3557
net_profit_yoy_calc,5,report_period,2021-09-30,-0.10396091421589893,3693
net_profit_yoy_calc,5,report_period,2021-12-31,-0.10123529563550421,3901
net_profit_yoy_calc,5,report_period,2022-03-31,0.041954148083832396,3926
net_profit_yoy_calc,5,report_period,2022-06-30,-0.06961336603031174,4091
net_profit_yoy_calc,5,report_period,2022-09-30,-0.07497109928290208,4178
net_profit_yoy_calc,5,report_period,2022-12-31,-0.04596131102295165,4348
net_profit_yoy_calc,5,report_period,2023-03-31,-0.025638662485341464,4379
net_profit_yoy_calc,5,report_period,2023-06-30,-0.020415345854935454,4470
net_profit_yoy_calc,5,report_period,2023-09-30,-0.10068213194119509,4558
net_profit_yoy_calc,5,report_period,2023-12-31,-0.05063266998934489,4665
net_profit_yoy_calc,5,report_period,2024-03-31,0.03966131500409385,4683
net_profit_yoy_calc,5,report_period,2024-06-30,-0.036025009620585566,4778
net_profit_yoy_calc,10,report_period,2020-03-31,0.08906679606600584,3235
net_profit_yoy_calc,10,report_period,2020-06-30,-0.0748095495468957,3260
net_profit_yoy_calc,10,report_period,2020-09-30,-0.0917289036328909,3306
net_profit_yoy_calc,10,report_period,2020-12-31,-0.09613450304288128,3414
net_profit_yoy_calc,10,report_period,2021-03-31,-0.06810444408925521,3444
net_profit_yoy_calc,10,report_period,2021-06-30,-0.04243800500086822,3557
net_profit_yoy_calc,10,report_period,2021-09-30,-0.14602115253514328,3693
net_profit_yoy_calc,10,report_period,2021-12-31,-0.09792676169314919,3901
net_profit_yoy_calc,10,report_period,2022-03-31,0.011426354520009185,3926
net_profit_yoy_calc,10,report_period,2022-06-30,-0.032342241005075927,4091
net_profit_yoy_calc,10,report_period,2022-09-30,-0.13447489017098407,4178
net_profit_yoy_calc,10,report_period,2022-12-31,-0.053174076156990865,4348
net_profit_yoy_calc,10,report_period,2023-03-31,-0.01951102720441896,4379
net_profit_yoy_calc,10,report_period,2023-06-30,-0.031771188054285346,4470
net_profit_yoy_calc,10,report_period,2023-09-30,-0.10106170671194191,4558
net_profit_yoy_calc,10,report_period,2023-12-31,-0.012269285300584137,4665
net_profit_yoy_calc,10,report_period,2024-03-31,0.08417858772499387,4683
